,price,production_year,mileage,fuel_type,mark,model,fiscal_power
6480,60000,2011.0,109999,Essence,Hyundai,i 10,6
6481,67000,2008.0,199999,Diesel,Renault,Clio,6
6482,27000,1991.0,199999,Diesel,Peugeot,405,8
6483,50000,2002.0,199999,Essence,Renault,Clio,6
6484,85000,2009.0,119999,Diesel,Renault,Megane,6
6485,180000,2016.0,69999,Diesel,Skoda,Octavia,6
6486,105000,2011.0,169999,Diesel,Citroen,Berlingo,6
6487,145000,2015.0,74999,Diesel,Peugeot,Boxer,6
6488,28000,1998.0,49999,Essence,Hyundai,Elantra,9
6489,100000,2006.0,39999,Diesel,Mercedes-Benz,220,6
6490,170000,2012.0,99999,Diesel,Volkswagen,Passat,6
6491,175000,2008.0,249999,Diesel,BMW,X5,6
6492,119000,2016.0,89999,Diesel,Hyundai,Accent,6
6493,62000,2013.0,179999,Essence,Skoda,Fabia,6
6494,58500,2003.0,39999,Diesel,Renault,Megane,6
6495,50000,2000.0,159999,Diesel,Peugeot,206,7
6496,83000,2010.0,39999,Diesel,Renault,Kangoo,6
6497,48000,2004.0,149999,Essence,Honda,Jazz,6
6498,38000,2001.0,249999,Diesel,Fiat,Palio,6
6499,260000,2015.0,94999,Diesel,Mercedes-Benz,220,6
6500,98000,2009.0,169999,Diesel,Citroen,C5,6
6501,110000,2009.0,199999,Diesel,Seat,Leon,6
6502,15000,1995.0,29999,Essence,Ford,ESCORT,6
6503,130600,2010.0,179999,Diesel,Volkswagen,GOLF 6,6
6504,20000,1992.0,9999,Essence,Fiat,TEMPRA,6
6505,78000,2011.0,49999,Diesel,Dacia,Sandero,6
6506,45000,2003.0,249999,Diesel,Fiat,Palio,7
6507,80000,2008.0,249999,Diesel,Renault,Laguna,6
6508,125000,2014.0,109999,Diesel,Peugeot,308,6
6509,60000,2000.0,109999,Diesel,Renault,Kangoo,6
6510,168000,2015.0,149999,Diesel,Nissan,Qashqai,6
6511,135000,2012.0,179999,Diesel,Fiat,Ducato,6
6512,38000,1997.0,149999,Diesel,Renault,EXPRESS,6
6513,130000,2008.0,109999,Diesel,BMW,COMPACT,4
6514,67000,2015.0,24999,Diesel,Ford,Mondeo,6
6515,82000,2003.0,299999,Diesel,Volkswagen,GOLF 4,6
6516,80000,2013.0,94999,Essence,Peugeot,208,6
6517,150000,2015.0,24999,Diesel,Renault,Clio,6
6518,59000,2009.0,79999,Essence,Hyundai,i 10,6
6519,82000,2008.0,149999,Essence,Volkswagen,Passat,6
6520,57000,1996.0,249999,Diesel,Volkswagen,GOLF 3,6
6521,100000,2013.0,119999,Diesel,Ford,Fiesta,6
6522,46000,2008.0,4999,Essence,Fiat,Punto,6
6523,20000,1999.0,189999,Diesel,Peugeot,301,6
6524,43000,2000.0,249999,Diesel,Fiat,Palio,6
6525,50000,2007.0,299999,Diesel,Citroen,C4,6
6526,85000,2008.0,99999,Diesel,Volkswagen,Polo,6
6527,65000,2008.0,169999,Diesel,Fiat,Punto,6
6528,108000,2014.0,79999,Diesel,Renault,Fluence,6
6529,41000,1996.0,94999,Diesel,Renault,Clio,6
6530,350000,2016.0,84999,Diesel,Mercedes-Benz,220,6
6531,67000,2006.0,249999,Diesel,Toyota,Corolla,8
6532,75000,2007.0,189999,Diesel,Renault,Kangoo,6
6533,74000,2015.0,49999,Essence,Hyundai,i 10,6
6534,38000,2001.0,249999,Diesel,Fiat,Palio,6
6535,280000,2007.0,9999,Diesel,Jeep,Wrangler,6
6536,80000,2006.0,249999,Diesel,Volkswagen,GOLF 6,6
6537,45000,2005.0,169999,Essence,Kia,Picanto,6
6538,55000,2008.0,159999,Diesel,Dacia,Logan,6
6539,70000,2010.0,199999,Diesel,Citroen,Berlingo,6
6540,130000,2005.0,299999,Diesel,Volkswagen,Touran,6
6541,38000,1998.0,94999,Diesel,Peugeot,306,8
6542,153000,2014.0,129999,Diesel,Volkswagen,Tiguan,6
6543,90000,2007.0,249999,Diesel,Kia,Sorento,6
6544,167000,2013.0,149999,Diesel,Ford,Kuga,6
6545,230000,2015.0,44999,Diesel,Toyota,RAV 4,6
6546,110000,2009.0,24999,Diesel,Ford,Mondeo,6
6547,70000,2006.0,149999,Diesel,Renault,Kangoo,6
6548,60000,2004.0,4999,Diesel,Renault,Megane,6
6549,98000,2010.0,169999,Diesel,Renault,Megane,6
6550,110000,2007.0,189999,Diesel,Toyota,RAV 4,6
6551,32000,2004.0,249999,Essence,Fiat,Palio,6
6552,105000,2011.0,69999,Diesel,Dacia,Duster,6
6553,48000,2005.0,84999,Essence,Kia,Picanto,6
6554,53000,2005.0,149999,Essence,Ford,Fiesta,6
6555,153000,2014.0,129999,Diesel,Volkswagen,Tiguan,6
6556,71000,2014.0,139999,Diesel,Dacia,Logan,6
6557,94000,2010.0,109999,Diesel,Peugeot,207,6
6558,35000,1993.0,199999,Essence,Volkswagen,GOLF 3,6
6559,60000,2009.0,249999,Diesel,Peugeot,Partner,6
6560,133000,2013.0,89999,Diesel,Renault,Kangoo,6
6561,69000,2006.0,299999,Diesel,Opel,Astra,6
6562,167000,2013.0,149999,Diesel,Ford,Kuga,6
6563,55000,2011.0,64999,Diesel,Hyundai,Elantra,6
6564,35000,2004.0,349999,Diesel,Citroen,C15,6
6565,43000,2004.0,189999,Essence,Fiat,Punto,7
6566,33000,1992.0,4999,Diesel,Peugeot,205,6
6567,110000,2012.0,159999,Diesel,Citroen,C4,6
6568,53000,2001.0,299999,Diesel,Peugeot,306,6
6569,390000,2010.0,64999,Essence,Porsche,Panamera,6
6570,72000,2009.0,179999,Diesel,Renault,Kangoo,6
6571,69000,1996.0,349999,Diesel,Mercedes-Benz,220,6
6572,99000,2006.0,249999,Diesel,Volkswagen,GOLF 5,8
6573,70000,2008.0,249999,Diesel,Hyundai,Accent,6
6574,59000,2006.0,99999,Diesel,Peugeot,Partner,7
6575,120000,2010.0,139999,Diesel,Renault,GRAND SCENIC,7
6576,126000,2012.0,109999,Diesel,Kia,C'eed,6
6577,48000,2007.0,249999,Essence,Chevrolet,Optra,9
6578,158000,2010.0,249999,Diesel,Honda,CR-V,9
6579,57000,2002.0,199999,Diesel,Renault,Megane,6
6580,56000,2008.0,189999,Diesel,Peugeot,Partner,6
6581,50000,2007.0,49999,Diesel,Renault,19,7
6582,29000,2003.0,19999,Essence,Daewoo,Lanos,6
6583,24000,1994.0,14999,Essence,Peugeot,205,6
6584,95000,2010.0,189999,Diesel,Dacia,Duster,6
6585,165000,2012.0,139999,Diesel,Toyota,RAV 4,6
6586,141000,2012.0,109999,Diesel,Skoda,Octavia,6
6587,48000,2006.0,119999,Essence,Fiat,Panda,6
6588,130000,2014.0,84999,Diesel,Renault,Kangoo,6
6589,79000,2009.0,109999,Essence,Daihatsu,Terios,6
6590,58000,2002.0,24999,Diesel,Renault,Megane,6
6591,20000,1993.0,54999,Essence,Peugeot,205,6
6592,50000,2004.0,19999,Diesel,Peugeot,Partner,6
6593,160000,2012.0,189999,Diesel,Volkswagen,GOLF 6,6
6594,100000,2018.0,14999,Diesel,Fiat,FIORINO,6
6595,110000,2013.0,4999,Diesel,Citroen,C4,6
6596,290000,2012.0,9999,Diesel,Jeep,Wrangler,6
6597,50000,2016.0,34999,Diesel,Mercedes-Benz,240,6
6598,35000,2008.0,74999,Essence,Suzuki,Alto,6
6599,35000,1999.0,24999,Essence,Toyota,Corolla,6
6600,180000,2013.0,149999,Diesel,Volkswagen,GOLF 7,6
6601,36000,2011.0,64999,Essence,Chery,QQ,6
6602,110000,2016.0,59999,Diesel,Hyundai,Accent,6
6603,135000,2010.0,249999,Diesel,Mitsubishi,pick up,6
6604,95000,2013.0,79999,Essence,Renault,Clio,6
6605,94000,2010.0,149999,Diesel,Peugeot,308,6
6606,68000,2009.0,129999,Essence,Volkswagen,Polo,6
6607,50000,2016.0,34999,Diesel,Mercedes-Benz,240,6
6608,41000,1997.0,299999,Essence,Honda,Civic,6
6609,98000,2012.0,9999,Diesel,Peugeot,308,6
6610,42000,2003.0,129999,Essence,Alfa Romeo,147,6
6611,450000,2012.0,179999,Diesel,Land Rover,Range Rover Sport,6
6612,149000,2015.0,54999,Diesel,Kia,C'eed,6
6613,110000,2010.0,349999,Diesel,Hyundai,H-1,6
6614,30000,2005.0,79999,Essence,Volkswagen,Gol,6
6615,210000,2013.0,74999,Diesel,Ford,Kuga,6
6616,24000,2008.0,159999,Essence,Chery,QQ,6
6617,74000,2000.0,299999,Diesel,Volkswagen,GOLF 4,6
6618,55000,2007.0,74999,Essence,Fiat,Siena,7
6619,42000,2007.0,149999,Essence,Hyundai,Atos,6
6620,45000,1994.0,129999,Diesel,Renault,19,6
6621,46000,2008.0,179999,Essence,Kia,Picanto,6
6622,63000,2011.0,129999,Diesel,Dacia,Logan,6
6623,69000,2013.0,119999,Essence,Peugeot,301,6
6624,58000,2008.0,119999,Diesel,Peugeot,Partner,7
6625,112000,2013.0,149999,Diesel,Citroen,C4,6
6626,53000,2013.0,84999,Essence,Chevrolet,Spark,6
6627,53000,2004.0,119999,Essence,Honda,Jazz,6
6628,44000,1996.0,129999,Diesel,Renault,19,7
6629,76000,2008.0,169999,Diesel,Renault,Kangoo,6
6630,125000,2017.0,19999,Diesel,Renault,Clio,6
6631,20000,1999.0,199999,Diesel,Peugeot,301,6
6632,319000,2010.0,79999,Diesel,Land Rover,Range Rover Sport,6
6633,47000,2008.0,99999,Essence,Kia,Picanto,6
6634,95000,2000.0,299999,Diesel,Mercedes-Benz,Classe C,6
6635,15000,1996.0,39999,Diesel,Ford,ESCORT,6
6636,93000,2008.0,169999,Diesel,Ford,Focus,6
6637,54000,2012.0,249999,Essence,Renault,Clio,6
6638,60000,2006.0,129999,Diesel,Citroen,C3,6
6639,30000,1998.0,29999,Essence,Fiat,Siena,6
6640,90000,2015.0,74999,Diesel,Peugeot,301,6
6641,169000,2016.0,19999,Diesel,Kia,C'eed,6
6642,52000,2000.0,179999,Essence,BMW,Serie 3,6
6643,41000,1997.0,299999,Essence,Honda,Civic,6
6644,58000,1996.0,199999,Essence,Mercedes-Benz,other,10
6645,153000,2015.0,44999,Diesel,Kia,C'eed,6
6646,63000,2007.0,169999,Diesel,Citroen,C3,6
6647,46000,2011.0,169999,Diesel,Dacia,Logan,6
6648,500000,2012.0,74999,Diesel,BMW,M6,6
6649,47000,2007.0,4999,Essence,Renault,Megane,6
6650,73000,2008.0,129999,Diesel,Peugeot,206,6
6651,100000,2016.0,24999,Diesel,Dacia,Logan,6
6652,153000,2015.0,44999,Diesel,Kia,C'eed,6
6653,419000,2016.0,139999,Diesel,BMW,Serie 5,6
6654,60000,2012.0,9999,Diesel,Ford,Fiesta,6
6655,88000,2009.0,169999,Diesel,Peugeot,308,6
6656,70000,2002.0,349999,Diesel,Toyota,CORONA,6
6657,110000,2016.0,69999,Diesel,Fiat,Punto,6
6658,75000,2007.0,109999,Diesel,Ford,Fusion,6
6659,70000,2009.0,159999,Diesel,Citroen,C3,6
6660,233000,2012.0,149999,Diesel,BMW,Serie 5,6
6661,233000,2012.0,149999,Diesel,BMW,Serie 5,6
6662,113000,2012.0,74999,Diesel,Dacia,Duster,6
6663,88000,2015.0,139999,Diesel,Dacia,Dokker,6
6664,110000,2010.0,54999,Diesel,Renault,Scenic,6
6665,48000,2007.0,109999,Essence,Kia,Picanto,6
6666,78000,2013.0,159999,Diesel,Dacia,Logan,6
6667,119000,2008.0,119999,Essence,BMW,Serie 1,6
6668,57000,2002.0,249999,Essence,Honda,CR-V,6
6669,75000,2012.0,149999,Diesel,Dacia,Logan,6
6670,230000,2013.0,299999,Diesel,Volkswagen,Touran,6
6671,380000,2015.0,14999,Essence,Dacia,Logan,6
6672,38000,2000.0,189999,Essence,Honda,Civic,6
6673,152000,2009.0,74999,Essence,BMW,Serie 3,6
6674,124000,2008.0,79999,Diesel,BMW,Serie 1,6
6675,113000,2010.0,99999,Essence,mini,cooper,6
6676,28000,1993.0,169999,Diesel,Peugeot,405,6
6677,159000,2010.0,84999,Essence,BMW,Serie 1,6
6678,80000,2010.0,89999,Diesel,Kia,Sportage,8
6679,28000,1993.0,169999,Diesel,Peugeot,405,6
6680,135000,2012.0,19999,Diesel,Nissan,Qashqai,6
6681,16000,2004.0,159999,Essence,Renault,Laguna,6
6682,136000,2009.0,84999,Essence,BMW,Serie 3,6
6683,92000,2008.0,119999,Essence,BMW,Serie 3,6
6684,93000,2012.0,99999,Diesel,Renault,Kangoo,6
6685,86000,2015.0,19999,Essence,Dacia,Sandero,5
6686,189000,2011.0,69999,Diesel,BMW,Serie 1,6
6687,309000,2009.0,59999,Essence,Audi,S5,6
6688,159000,2012.0,89999,Diesel,Citroen,C5,6
6689,329000,2014.0,79999,Diesel,Audi,Q5,6
6690,36000,2010.0,84999,Essence,Geely,MK-GL,8
6691,195000,2008.0,159999,Diesel,BMW,X5,6
6692,309000,2009.0,59999,Essence,Audi,S5,6
6693,162000,2007.0,249999,Diesel,Audi,Q7,6
6694,109000,2015.0,69999,Diesel,Peugeot,208,6
6695,71000,2014.0,139999,Diesel,Dacia,Logan,6
6696,150000,2012.0,99999,Diesel,Hyundai,i 40,7
6697,209000,2010.0,159999,Diesel,Audi,Q5,6
6698,95000,2008.0,169999,Diesel,Suzuki,Grand Vitara,7
6699,149000,2011.0,139999,Diesel,Audi,A6,6
6700,92000,2015.0,44999,Diesel,Dacia,Logan,6
6701,209000,2010.0,169999,Diesel,Audi,A5,6
6702,67000,2012.0,149999,Essence,Peugeot,207,8
6703,143000,2014.0,179999,Diesel,Volkswagen,GOLF 6,6
6704,109000,2012.0,109999,Diesel,Ford,Mondeo,8
6705,90000,2001.0,169999,Diesel,Mercedes-Benz,220,6
6706,89000,2000.0,299999,Diesel,Volkswagen,GOLF 5,8
6707,30000,1999.0,249999,Essence,Fiat,Palio,6
6708,139000,2010.0,89999,Essence,Audi,A5,6
6709,47000,2009.0,94999,Essence,Kia,Picanto,6
6710,112000,2016.0,74999,Diesel,Toyota,Yaris,6
6711,70000,2012.0,89999,Diesel,Volkswagen,GOLF 5,6
6712,68000,2008.0,169999,Essence,Volkswagen,Passat,11
6713,249000,2013.0,109999,Diesel,Audi,A4,6
6714,95000,2009.0,109999,Essence,Volkswagen,GOLF 6,6
6715,359000,2014.0,59999,Diesel,Audi,A3,6
6716,37000,2007.0,109999,Essence,Suzuki,Alto,6
6717,45000,1997.0,24999,Diesel,Renault,Laguna,6
6718,48000,1993.0,49999,Diesel,Renault,19,6
6719,72000,2005.0,189999,Diesel,Opel,Astra,7
6720,29000,1999.0,159999,Essence,Toyota,Corolla,6
6721,80000,2012.0,149999,Essence,Seat,Ibiza,6
6722,53000,2010.0,4999,Essence,Hyundai,i 10,6
6723,52000,2005.0,179999,Diesel,Kia,Cerato,6
6724,110000,2009.0,179999,Diesel,Citroen,C4 Picasso,6
6725,120000,2016.0,109999,Diesel,Volkswagen,Polo,6
6726,70000,2008.0,159999,Diesel,Hyundai,Accent,6
6727,58000,2004.0,189999,Diesel,Peugeot,206,6
6728,66000,2012.0,94999,Essence,Ford,Ka,6
6729,99000,2006.0,199999,Diesel,BMW,Serie 3,6
6730,115000,2011.0,189999,Diesel,Ssangyong,Korando,6
6731,115000,2011.0,189999,Diesel,Ssangyong,Korando,6
6732,23000,1993.0,29999,Diesel,Renault,R19,6
6733,90000,2009.0,69999,Essence,Honda,Accord,6
6734,90000,2009.0,69999,Essence,Honda,Accord,6
6735,107000,2006.0,189999,Diesel,Volkswagen,Passat,6
6736,107000,2006.0,189999,Diesel,Volkswagen,Passat,6
6737,55000,2007.0,109999,Essence,Peugeot,207,8
6738,115000,1991.0,129999,Diesel,Mercedes-Benz,280,9
6739,38000,2000.0,249999,Diesel,Ford,Mondeo,7
6740,103000,2012.0,149999,Diesel,Citroen,C4,6
6741,85000,2010.0,169999,Diesel,Renault,Kangoo,6
6742,49000,2008.0,249999,Essence,Autres,Autres,6
6743,152000,2008.0,149999,Diesel,Audi,A4,6
6744,113000,2009.0,139999,Diesel,Citroen,C5,6
6745,63000,2003.0,349999,Diesel,Nissan,X-Trail,9
6746,670000,2014.0,19999,Diesel,Land Rover,Range Rover,11
6747,260000,2015.0,99999,Diesel,Volkswagen,Amarok,6
6748,60000,2000.0,249999,Diesel,Peugeot,306,6
6749,55000,2009.0,159999,Essence,Hyundai,i 10,6
6750,95000,2007.0,249999,Diesel,Toyota,Corolla verso,9
6751,120000,2010.0,139999,Diesel,Renault,Latitude,6
6752,92000,2009.0,169999,Diesel,Skoda,Octavia,8
6753,105000,2011.0,19999,Diesel,Dacia,Duster,6
6754,122000,2009.0,249999,Diesel,Volkswagen,Passat,6
6755,138000,2013.0,79999,Diesel,Citroen,C4,6
6756,57000,1999.0,14999,Diesel,Mercedes-Benz,190,6
6757,48000,2003.0,189999,Essence,Honda,Jazz,8
6758,57000,1999.0,14999,Diesel,Mercedes-Benz,190,6
6759,74000,2006.0,169999,Diesel,Toyota,VERSO,6
6760,200000,2013.0,24999,Diesel,Mercedes-Benz,Sprinter,6
6761,55000,2004.0,199999,Diesel,Peugeot,206,6
6762,125000,2015.0,109999,Diesel,Dacia,Duster,6
6763,137000,2013.0,84999,Diesel,Audi,A1,6
6764,55000,2012.0,149999,Essence,Renault,Clio,6
6765,32000,2005.0,129999,Essence,Fiat,Palio,6
6766,55000,2012.0,149999,Essence,Renault,Clio,6
6767,85000,2006.0,119999,Essence,Mercedes-Benz,Classe B,6
6768,102000,2007.0,249999,Diesel,Alfa Romeo,159,6
6769,100000,2012.0,179999,Diesel,Volkswagen,Polo,6
6770,57000,2004.0,179999,Diesel,Citroen,Berlingo,6
6771,122000,2013.0,139999,Diesel,Seat,Leon,6
6772,27000,1998.0,24999,Diesel,Honda,Accord,6
6773,105000,2012.0,99999,Diesel,Renault,Fluence,6
6774,85000,2009.0,169999,Diesel,Kia,Sportage,8
6775,36000,2001.0,29999,Diesel,Fiat,Siena,6
6776,100000,2013.0,109999,Diesel,Citroen,Nemo,6
6777,75000,1997.0,169999,Diesel,Kia,Sorento,8
6778,75000,2001.0,149999,Diesel,Audi,A2,8
6779,180000,2012.0,109999,Diesel,Volkswagen,Caddy,6
6780,145000,2010.0,189999,Diesel,Alfa Romeo,159,6
6781,77000,2005.0,129999,Diesel,Renault,Megane,6
6782,90000,2013.0,249999,Diesel,Dacia,Dokker,6
6783,73000,2003.0,249999,Diesel,Mercedes-Benz,300,12
6784,160000,2012.0,94999,Diesel,Alfa Romeo,Giulietta,6
6785,126000,2014.0,99999,Diesel,Renault,Megane,6
6786,209000,2017.0,44999,Diesel,Alfa Romeo,Giulietta,6
6787,110000,2014.0,139999,Diesel,Dacia,Duster,6
6788,132000,2016.0,84999,Diesel,Hyundai,Accent,6
6789,100000,2009.0,249999,Diesel,Toyota,RAV 4,6
6790,428000,2016.0,94999,Diesel,Jeep,Grand Cherokee,12
6791,132000,2014.0,139999,Diesel,Dacia,Duster,6
6792,219000,2014.0,109999,Diesel,Volkswagen,GOLF 7,6
6793,75000,2014.0,94999,Essence,Renault,Clio,7
6794,149000,2012.0,59999,Essence,Audi,A3,6
6795,42000,2001.0,159999,Essence,Honda,Civic,6
6796,130000,2010.0,139999,Diesel,Hyundai,Santa Fe,9
6797,157000,2016.0,24999,Diesel,Toyota,Corolla,5
6798,118000,2014.0,129999,Diesel,Hyundai,Accent,6
6799,159000,2017.0,9999,Diesel,Renault,Kangoo,6
6800,42000,2008.0,249999,Essence,Peugeot,206,4
6801,155000,2015.0,64999,Diesel,Renault,Megane,6
6802,118000,2014.0,109999,Diesel,Hyundai,Accent,6
6803,139000,2016.0,64999,Diesel,Renault,Clio,6
6804,147000,2015.0,94999,Diesel,Kia,Soul,6
6805,85000,2008.0,129999,Diesel,Peugeot,308,6
6806,27000,1997.0,19999,Essence,Fiat,Uno,6
6807,60000,2002.0,299999,Diesel,Citroen,C5,6
6808,65000,2008.0,349999,Diesel,Peugeot,Partner,6
6809,37000,2009.0,109999,Essence,Chery,A113,7
6810,78000,2007.0,299999,Diesel,Kia,K2700,6
6811,19000,1993.0,49999,Diesel,Fiat,Uno,6
6812,110000,2012.0,169999,Diesel,Citroen,C4 Picasso,6
6813,123000,2009.0,159999,Diesel,Kia,Mohave,6
6814,195000,2008.0,299999,Diesel,Mercedes-Benz,220,6
6815,125000,2010.0,169999,Diesel,Skoda,Octavia,6
6816,135000,2013.0,189999,Diesel,Chevrolet,Captiva,6
6817,59000,2006.0,119999,Essence,Honda,Jazz,6
6818,87000,2012.0,109999,Diesel,Peugeot,207,6
6819,48000,2007.0,99999,Essence,Kia,Picanto,6
6820,130000,2012.0,199999,Diesel,Toyota,VERSO,6
6821,85000,2013.0,24999,Diesel,Citroen,C-Elysée,6
6822,45000,2008.0,34999,Diesel,Renault,R19,6
6823,82000,2008.0,24999,Diesel,Peugeot,407,6
6824,88500,2015.0,119999,Diesel,Dacia,Logan,6
6825,280000,2014.0,59999,Diesel,Volkswagen,Amarok,6
6826,140000,2016.0,39999,Diesel,Ford,Fiesta,6
6827,83000,2010.0,34999,Diesel,Renault,Kangoo,6
6828,120000,2015.0,29999,Diesel,Citroen,Nemo,6
6829,29000,1997.0,199999,Diesel,Fiat,Uno,6
6830,750000,2004.0,24999,Diesel,Renault,Megane,6
6831,177000,2012.0,74999,Diesel,Hyundai,IX55,6
6832,160000,2015.0,74999,Diesel,Hyundai,i 30,8
6833,48000,2008.0,149999,Essence,Chevrolet,Aveo,6
6834,30000,1992.0,249999,Diesel,Renault,Clio,8
6835,90000,2010.0,299999,Diesel,Volkswagen,GOLF 4,6
6836,52000,2004.0,249999,Diesel,Peugeot,307,6
6837,180000,2012.0,99999,Diesel,Audi,A3,6
6838,48000,2005.0,109999,Diesel,Peugeot,Partner,6
6839,140000,2014.0,149999,Diesel,Toyota,Corolla,6
6840,140000,2014.0,149999,Diesel,Toyota,Corolla,6
6841,34000,2004.0,349999,Diesel,Fiat,Palio,6
6842,137000,2015.0,59999,Diesel,Renault,Megane,6
6843,70000,2008.0,139999,Diesel,Peugeot,206,6
6844,26000,1993.0,4999,Essence,Peugeot,205,6
6845,72000,2009.0,199999,Diesel,Dacia,Logan,6
6846,94000,2012.0,149999,Diesel,Peugeot,207,6
6847,88000,2012.0,79999,Diesel,Seat,Ibiza,6
6848,93000,2009.0,149999,Diesel,Ford,Focus,6
6849,27000,1992.0,29999,Diesel,Citroen,C15,6
6850,105000,2008.0,19999,Diesel,Hyundai,Santa Fe,6
6851,49000,1994.0,349999,Diesel,Renault,19,6
6852,93000,2016.0,34999,Diesel,Dacia,Logan,6
6853,93000,2016.0,34999,Diesel,Dacia,Logan,6
6854,37000,2007.0,109999,Essence,Suzuki,Alto,6
6855,440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
6856,93000,2016.0,34999,Diesel,Dacia,Logan,6
6857,49000,1994.0,349999,Diesel,Renault,19,6
6858,93000,2016.0,34999,Diesel,Dacia,Logan,6
6859,440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
6860,440000,2012.0,34999,Diesel,Mercedes-Benz,Classe CLS,6
6861,90000,2009.0,249999,Diesel,Kia,Sportage,6
6862,90000,2009.0,249999,Diesel,Kia,Sportage,6
6863,95000,2013.0,109999,Diesel,Renault,12,6
6864,54000,2013.0,14999,Essence,Suzuki,Celerio,6
6865,197000,2010.0,129999,Diesel,Volkswagen,CC,6
6866,64000,1998.0,349999,Diesel,Mercedes-Benz,250,6
6867,197000,2010.0,129999,Diesel,Volkswagen,CC,6
6868,64000,1998.0,349999,Diesel,Mercedes-Benz,250,6
6869,55000,2008.0,199999,Essence,Peugeot,Partner,7
6870,120000,2016.0,4999,Diesel,Dacia,other,4
6871,62000,2007.0,129999,Diesel,Dacia,Logan,6
6872,85000,2015.0,119999,Diesel,Fiat,Punto,5
6873,103500,2014.0,44999,Diesel,Peugeot,208,6
6874,25000,2006.0,89999,Essence,Suzuki,AERIO,6
6875,55000,2008.0,74999,Essence,Peugeot,207,6
6876,55000,2008.0,179999,Diesel,Peugeot,Partner,6
6877,70000,2010.0,129999,Diesel,Fiat,Doblo,6
6878,58000,2007.0,249999,Diesel,Dacia,Logan,6
6879,85000,2008.0,149999,Essence,Volkswagen,Passat,6
6880,150000,2010.0,49999,Diesel,Mercedes-Benz,310D,6
6881,135000,2012.0,4999,Diesel,Nissan,Navara,6
6882,135000,2012.0,4999,Diesel,Nissan,Navara,6
6883,28000,1997.0,34999,Essence,Fiat,Uno,6
6884,43000,1993.0,139999,Diesel,Renault,19,6
6885,94000,2012.0,139999,Diesel,Peugeot,207,6
6886,67000,2014.0,169999,Diesel,Citroen,Berlingo,6
6887,75000,2010.0,44999,Diesel,Fiat,Albea,5
6888,78000,2011.0,109999,Diesel,Peugeot,206,6
6889,94000,2012.0,139999,Diesel,Peugeot,207,6
6890,125000,2014.0,149999,Diesel,Dacia,Duster,6
6891,87000,2000.0,24999,Diesel,Renault,Scenic,6
6892,410000,2011.0,159999,Diesel,Porsche,Cayenne,6
6893,87000,2000.0,24999,Diesel,Renault,Scenic,6
6894,31000,1996.0,9999,Diesel,Peugeot,205,6
6895,57000,2009.0,179999,Essence,Peugeot,206,6
6896,66000,2014.0,64999,Diesel,Citroen,Nemo,6
6897,58000,2013.0,59999,Essence,Chevrolet,Spark,6
6898,44000,2004.0,299999,Diesel,Peugeot,Partner,6
6899,63000,2010.0,24999,Diesel,Renault,19,6
6900,123000,2012.0,119999,Diesel,Peugeot,508,6
6901,109000,2007.0,159999,Diesel,Hyundai,Santa Fe,6
6902,41000,2006.0,139999,Essence,Fiat,Siena,6
6903,120000,2009.0,29999,Diesel,Hyundai,H-100,6
6904,59000,2009.0,129999,Essence,Fiat,Bravo,8
6905,170000,2005.0,14999,Diesel,Mercedes-Benz,220,6
6906,69000,2010.0,249999,Diesel,Renault,Megane,6
6907,85000,2002.0,299999,Diesel,Volkswagen,GOLF 4,6
6908,113000,2015.0,69999,Diesel,Renault,Kangoo,6
6909,65000,2001.0,249999,Essence,BMW,Serie 3,14
6910,47000,2005.0,249999,Essence,Renault,Clio,8
6911,40000,1994.0,44999,Diesel,Renault,19,6
6912,199000,2009.0,139999,Diesel,Mercedes-Benz,Classe E,6
6913,77000,2013.0,159999,Diesel,Dacia,Logan,6
6914,170000,2014.0,79999,Diesel,Volkswagen,GOLF 7,6
6915,48000,2011.0,29999,Diesel,Volkswagen,GOLF 3,6
6916,260000,2016.0,39999,Diesel,Fiat,Ducato,6
6917,68000,2011.0,19999,Essence,Renault,Clio,6
6918,97000,2014.0,129999,Diesel,Peugeot,301,6
6919,730000,2013.0,119999,Diesel,Dacia,Dokker,6
6920,67000,1996.0,349999,Diesel,Mercedes-Benz,250,10
6921,109000,2017.0,4999,Essence,Citroen,C1,6
6922,37000,1997.0,24999,Essence,Suzuki,WAGON R,6
6923,55000,2012.0,94999,Essence,Fiat,Punto,6
6924,35000,1997.0,4999,Essence,Fiat,Uno,6
6925,180000,2009.0,169999,Diesel,Mercedes-Benz,Classe C,6
6926,106000,2011.0,99999,Diesel,Dacia,Duster,6
6927,80000,2013.0,139999,Diesel,Dacia,Dokker,6
6928,79000,2013.0,54999,Essence,Fiat,GRANDE PUNTO,6
6929,60000,2012.0,94999,Essence,Suzuki,Celerio,6
6930,90000,2011.0,139999,Diesel,Peugeot,207,6
6931,100000,2008.0,29999,Diesel,Renault,Master,6
6932,100000,2008.0,29999,Diesel,Renault,Master,6
6933,100000,2008.0,39999,Diesel,Renault,Master,6
6934,48000,2002.0,119999,Essence,Volkswagen,Polo,6
6935,64000,2013.0,109999,Essence,Hyundai,i 10,6
6936,155000,2012.0,119999,Diesel,Audi,A3,6
6937,155000,2012.0,119999,Diesel,Audi,A3,6
6938,123000,2009.0,4999,Diesel,Honda,Accord,6
